species,property,aac_spearman,dc_c0_spearman,c1_spearman,dc_minus_aac,dc_minus_c1
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.7525759828094224,0.3214890723520646,0.12028777113284495
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.8062356621908335,0.3214890723520646,0.0666280917514338
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.7855296381360912,0.3214890723520646,0.08733411580617612
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.6566663552006872,0.3214890723520646,0.21619739874158017
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.7771061139209783,0.3214890723520646,0.09575764002128906
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.7408827805105105,0.3214890723520646,0.13198097343175685
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.6887682614017796,0.3214890723520646,0.18409549254048774
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.7324503985544086,0.3214890723520646,0.1404133553878587
s_aureus,hydrophobic_moment,0.5513746815902028,0.8728637539422673,0.8290722072852004,0.3214890723520646,0.04379154665706697
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.8551447335545244,0.32349061718427286,0.019720565219951247
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.7525759828094224,0.32349061718427286,0.12228931596505321
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.8062356621908335,0.32349061718427286,0.06862963658364207
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.7855296381360912,0.32349061718427286,0.08933566063838438
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.6566663552006872,0.32349061718427286,0.21819894357378844
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.7771061139209783,0.32349061718427286,0.09775918485349733
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.7408827805105105,0.32349061718427286,0.13398251826396512
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.6887682614017796,0.32349061718427286,0.186097037372696
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.7324503985544086,0.32349061718427286,0.14241490022006698
s_aureus,hydrophobic_moment,0.5513746815902028,0.8748652987744756,0.8290722072852004,0.32349061718427286,0.04579309148927524
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.8551447335545244,0.2667281273740434,-0.03704192459027822
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.7525759828094224,0.2667281273740434,0.06552682615482375
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.8062356621908335,0.2667281273740434,0.011867146773412607
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.7855296381360912,0.2667281273740434,0.03257317082815492
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.6566663552006872,0.2667281273740434,0.16143645376355897
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.7771061139209783,0.2667281273740434,0.04099669504326786
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.7408827805105105,0.2667281273740434,0.07722002845373566
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.6887682614017796,0.2667281273740434,0.12933454756246654
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.7324503985544086,0.2667281273740434,0.08565241040983751
s_aureus,hydrophobic_moment,0.5513746815902028,0.8181028089642461,0.8290722072852004,0.2667281273740434,-0.010969398320954227
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.8551447335545244,0.28151132215383445,-0.022258729810487154
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.7525759828094224,0.28151132215383445,0.08031002093461481
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.8062356621908335,0.28151132215383445,0.02665034155320367
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.7855296381360912,0.28151132215383445,0.04735636560794598
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.6566663552006872,0.28151132215383445,0.17621964854335004
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.7771061139209783,0.28151132215383445,0.055779889823058926
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.7408827805105105,0.28151132215383445,0.09200322323352672
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.6887682614017796,0.28151132215383445,0.1441177423422576
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.7324503985544086,0.28151132215383445,0.10043560518962857
s_aureus,hydrophobic_moment,0.5513746815902028,0.8328860037440372,0.8290722072852004,0.28151132215383445,0.003813796458836838
s_aureus,hydrophobic_moment,0.5513746815902028,0.893694583098881,0.8551447335545244,0.3423199015086782,0.038549849544356585
s_aureus,hydrophobic_moment,0.5513746815902028,0.893694583098881,0.7525759828094224,0.3423199015086782,0.14111860028945855
s_aureus,hydrophobic_moment,0.5513746815902028,0.893694583098881,0.8062356621908335,0.3423199015086782,0.08745892090804741
s_aureus,hydrophobic_moment,0.5513746815902028,0.893694583098881,0.7855296381360912,0.3423199015086782,0.10816494496278972
s_aureus,hydrophobic_moment,0.5513746815902028,0.893694583098881,0.6566663552006872,0.3423199015086782,0.23702822789819378
